# NACA_2410
# Generated polar data using simplified physics model
# Re = 0.050 million, Mach = 0.00, Ncrit = 5.0
# alpha    CL          CD          CDp         CM       Top_Xtr   Bot_Xtr
  -5.00   -0.376029   +0.054380    0.000000    0.000000   0.000000   0.000000
  -4.50   -0.338508   +0.052524    0.000000    0.000000   0.000000   0.000000
  -4.00   -0.300961   +0.051021    0.000000    0.000000   0.000000   0.000000
  -3.50   -0.263391   +0.049872    0.000000    0.000000   0.000000   0.000000
  -3.00   -0.225801   +0.049076    0.000000    0.000000   0.000000   0.000000
  -2.50   -0.188194   +0.048507    0.000000    0.000000   0.000000   0.000000
  -2.00   -0.150572   +0.048042    0.000000    0.000000   0.000000   0.000000
  -1.50   -0.112939   +0.047681    0.000000    0.000000   0.000000   0.000000
  -1.00   -0.075298   +0.047422    0.000000    0.000000   0.000000   0.000000
  -0.50   -0.037650   +0.047267    0.000000    0.000000   0.000000   0.000000
  +0.00   +0.000000   +0.047216    0.000000    0.000000   0.000000   0.000000
  +0.50   +0.037650   +0.047267    0.000000    0.000000   0.000000   0.000000
  +1.00   +0.075298   +0.047422    0.000000    0.000000   0.000000   0.000000
  +1.50   +0.112939   +0.047681    0.000000    0.000000   0.000000   0.000000
  +2.00   +0.150572   +0.048042    0.000000    0.000000   0.000000   0.000000
  +2.50   +0.188194   +0.048507    0.000000    0.000000   0.000000   0.000000
  +3.00   +0.225801   +0.049076    0.000000    0.000000   0.000000   0.000000
  +3.50   +0.263391   +0.049747    0.000000    0.000000   0.000000   0.000000
  +4.00   +0.300961   +0.050521    0.000000    0.000000   0.000000   0.000000
  +4.50   +0.338508   +0.051399    0.000000    0.000000   0.000000   0.000000
  +5.00   +0.376029   +0.052380    0.000000    0.000000   0.000000   0.000000
  +5.50   +0.413522   +0.053463    0.000000    0.000000   0.000000   0.000000
  +6.00   +0.450983   +0.054650    0.000000    0.000000   0.000000   0.000000
  +6.50   +0.488410   +0.055939    0.000000    0.000000   0.000000   0.000000
  +7.00   +0.525800   +0.057330    0.000000    0.000000   0.000000   0.000000
  +7.50   +0.563149   +0.058825    0.000000    0.000000   0.000000   0.000000
  +8.00   +0.600456   +0.060421    0.000000    0.000000   0.000000   0.000000
  +8.50   +0.637717   +0.062120    0.000000    0.000000   0.000000   0.000000
  +9.00   +0.674929   +0.063921    0.000000    0.000000   0.000000   0.000000
  +9.50   +0.712090   +0.065824    0.000000    0.000000   0.000000   0.000000
 +10.00   +0.749197   +0.067829    0.000000    0.000000   0.000000   0.000000
 +10.50   +0.786247   +0.069935    0.000000    0.000000   0.000000   0.000000
 +11.00   +0.823237   +0.072143    0.000000    0.000000   0.000000   0.000000
 +11.50   +0.860164   +0.074452    0.000000    0.000000   0.000000   0.000000
 +12.00   +0.897025   +0.076862    0.000000    0.000000   0.000000   0.000000
 +12.50   +0.933819   +0.079373    0.000000    0.000000   0.000000   0.000000
 +13.00   +0.970541   +0.081985    0.000000    0.000000   0.000000   0.000000
 +13.50   +1.007189   +0.084697    0.000000    0.000000   0.000000   0.000000
 +14.00   +1.043761   +0.087510    0.000000    0.000000   0.000000   0.000000
 +14.50   +1.080149   +0.090670    0.000000    0.000000   0.000000   0.000000
 +15.00   +1.085462   +0.093748    0.000000    0.000000   0.000000   0.000000
 +15.50   +1.093139   +0.097453    0.000000    0.000000   0.000000   0.000000
 +16.00   +1.102964   +0.101781    0.000000    0.000000   0.000000   0.000000
 +16.50   +1.114732   +0.106729    0.000000    0.000000   0.000000   0.000000
 +17.00   +1.128253   +0.112295    0.000000    0.000000   0.000000   0.000000
 +17.50   +1.143350   +0.118476    0.000000    0.000000   0.000000   0.000000
 +18.00   +1.159857   +0.125268    0.000000    0.000000   0.000000   0.000000
 +18.50   +1.177624   +0.132671    0.000000    0.000000   0.000000   0.000000
 +19.00   +1.196512   +0.140682    0.000000    0.000000   0.000000   0.000000
 +19.50   +1.216395   +0.149299    0.000000    0.000000   0.000000   0.000000
 +20.00   +1.237156   +0.158521    0.000000    0.000000   0.000000   0.000000
