NACA 23012  12%
0.997300,0.001700
0.976559,0.005032
0.955807,0.008295
0.935043,0.011486
0.914271,0.014617
0.893489,0.017684
0.872697,0.020686
0.851897,0.023630
0.831090,0.026516
0.810274,0.029344
0.789450,0.032116
0.768619,0.034832
0.747781,0.037488
0.726935,0.040084
0.706081,0.042620
0.685221,0.045101
0.664354,0.047522
0.643479,0.049879
0.622597,0.052170
0.601708,0.054391
0.580811,0.056538
0.559906,0.058608
0.538993,0.060596
0.518072,0.062498
0.497143,0.064312
0.476207,0.066031
0.455262,0.067647
0.434308,0.069149
0.413346,0.070530
0.392376,0.071784
0.371399,0.072902
0.350414,0.073870
0.329422,0.074674
0.308424,0.075299
0.287421,0.075733
0.266414,0.075955
0.245407,0.075941
0.224401,0.075667
0.203400,0.075112
0.182411,0.074221
0.161447,0.072851
0.140534,0.070838
0.119715,0.068008
0.099056,0.064170
0.078659,0.059116
0.058683,0.052602
0.039383,0.044294
0.021262,0.033647
0.005692,0.019573
0.000000,-0.000000
0.014397,-0.013503
0.033679,-0.019498
0.053544,-0.023197
0.073534,-0.026071
0.093573,-0.028603
0.113630,-0.030992
0.133697,-0.033287
0.153777,-0.035466
0.173874,-0.037486
0.193992,-0.039295
0.214131,-0.040834
0.234291,-0.042090
0.254465,-0.043093
0.274648,-0.043873
0.294838,-0.044449
0.315033,-0.044838
0.335230,-0.045055
0.355428,-0.045114
0.375626,-0.045028
0.395823,-0.044805
0.416019,-0.044456
0.436212,-0.043990
0.456402,-0.043415
0.476588,-0.042737
0.496772,-0.041964
0.516952,-0.041101
0.537127,-0.040154
0.557300,-0.039132
0.577468,-0.038037
0.597633,-0.036870
0.617793,-0.035631
0.637949,-0.034325
0.658101,-0.032960
0.678249,-0.031541
0.698393,-0.030064
0.718532,-0.028526
0.738667,-0.026932
0.758799,-0.025288
0.778925,-0.023594
0.799048,-0.021844
0.819164,-0.020034
0.839277,-0.018174
0.859384,-0.016266
0.879487,-0.014300
0.899583,-0.012274
0.919673,-0.010191
0.939758,-0.008051
0.959836,-0.005852
0.979907,-0.003590
0.999970,-0.001260
