NACA 63(2)A-015
1.000000,-0.000000
0.979235,0.003784
0.958451,0.007468
0.937644,0.011015
0.916823,0.014478
0.896005,0.017964
0.875195,0.021493
0.854388,0.025038
0.833575,0.028554
0.812757,0.032035
0.791936,0.035501
0.771117,0.038976
0.750302,0.042479
0.729494,0.046018
0.708684,0.049550
0.687864,0.053023
0.667029,0.056399
0.646176,0.059672
0.625309,0.062846
0.604427,0.065922
0.583528,0.068881
0.562608,0.071685
0.541662,0.074295
0.520693,0.076708
0.499704,0.078940
0.478698,0.081004
0.457673,0.082863
0.436627,0.084478
0.415562,0.085822
0.394482,0.086893
0.373389,0.087679
0.352287,0.088147
0.331179,0.088283
0.310073,0.088102
0.288970,0.087640
0.267876,0.086897
0.246794,0.085850
0.225732,0.084473
0.204694,0.082759
0.183689,0.080685
0.162732,0.078166
0.141855,0.075053
0.121111,0.071154
0.100580,0.066257
0.080346,0.060246
0.060502,0.053056
0.041342,0.044217
0.023185,0.033483
0.007578,0.019338
-0.000000,-0.000000
0.013136,-0.014128
0.032350,-0.020565
0.052144,-0.025051
0.072064,-0.028952
0.092046,-0.032529
0.112045,-0.036001
0.132049,-0.039453
0.152061,-0.042854
0.172098,-0.046107
0.192177,-0.049084
0.212306,-0.051714
0.232475,-0.054008
0.252674,-0.056023
0.272895,-0.057800
0.293140,-0.059284
0.313406,-0.060441
0.333688,-0.061279
0.353980,-0.061843
0.374277,-0.062145
0.394576,-0.062174
0.414874,-0.061922
0.435167,-0.061407
0.455452,-0.060664
0.475729,-0.059707
0.495994,-0.058537
0.516246,-0.057153
0.536486,-0.055599
0.556716,-0.053923
0.576935,-0.052130
0.597143,-0.050201
0.617333,-0.048106
0.637508,-0.045864
0.657670,-0.043505
0.677821,-0.041062
0.697966,-0.038563
0.718106,-0.036026
0.738242,-0.033455
0.758377,-0.030881
0.778513,-0.028318
0.798650,-0.025758
0.818788,-0.023202
0.838925,-0.020642
0.859062,-0.018080
0.879199,-0.015524
0.899336,-0.012961
0.919472,-0.010393
0.939609,-0.007833
0.959744,-0.005262
0.979875,-0.002655
1.000000,0.000000
