NACA 2.5411
1.000000,0.000000
0.979513,0.004412
0.958998,0.008691
0.938457,0.012847
0.917891,0.016875
0.897302,0.020785
0.876692,0.024581
0.856060,0.028256
0.835407,0.031811
0.814734,0.035249
0.794042,0.038573
0.773333,0.041784
0.752606,0.044880
0.731863,0.047862
0.711102,0.050727
0.690326,0.053475
0.669535,0.056104
0.648729,0.058613
0.627908,0.061001
0.607074,0.063265
0.586227,0.065404
0.565366,0.067412
0.544493,0.069287
0.523608,0.071022
0.502712,0.072613
0.481804,0.074054
0.460887,0.075344
0.439961,0.076483
0.419026,0.077458
0.398084,0.078234
0.377133,0.078780
0.356178,0.079073
0.335220,0.079095
0.314265,0.078827
0.293315,0.078258
0.272376,0.077371
0.251454,0.076153
0.230554,0.074585
0.209687,0.072645
0.188860,0.070304
0.168087,0.067530
0.147381,0.064286
0.126765,0.060515
0.106268,0.056141
0.085933,0.051064
0.065830,0.045138
0.046091,0.038102
0.026984,0.029460
0.009492,0.017981
0.000000,-0.000000
0.012872,-0.014815
0.031758,-0.021926
0.051518,-0.026196
0.071523,-0.029014
0.091635,-0.030940
0.111799,-0.032243
0.131986,-0.033087
0.152184,-0.033586
0.172387,-0.033810
0.192591,-0.033814
0.212794,-0.033639
0.232996,-0.033323
0.253195,-0.032895
0.273393,-0.032382
0.293588,-0.031799
0.313782,-0.031158
0.333975,-0.030479
0.354167,-0.029781
0.374358,-0.029074
0.394549,-0.028356
0.414740,-0.027622
0.434929,-0.026861
0.455117,-0.026057
0.475303,-0.025208
0.495488,-0.024322
0.515671,-0.023408
0.535853,-0.022471
0.556035,-0.021515
0.576215,-0.020545
0.596395,-0.019563
0.616575,-0.018575
0.636755,-0.017582
0.656934,-0.016585
0.677113,-0.015587
0.697293,-0.014591
0.717472,-0.013600
0.737652,-0.012615
0.757832,-0.011630
0.778012,-0.010647
0.798192,-0.009668
0.818373,-0.008697
0.838554,-0.007733
0.858735,-0.006771
0.878916,-0.005811
0.899097,-0.004849
0.919278,-0.003886
0.939459,-0.002921
0.959639,-0.001951
0.979820,-0.000983
1.000000,0.000000
