# NACA_2424
# Generated polar data using simplified physics model
# Re = 0.100 million, Mach = 0.00, Ncrit = 5.0
# alpha    CL          CD          CDp         CM       Top_Xtr   Bot_Xtr
  -5.00   -0.480309   +0.035859    0.000000    0.000000   0.000000   0.000000
  -4.50   -0.432382   +0.033834    0.000000    0.000000   0.000000   0.000000
  -4.00   -0.384423   +0.032180    0.000000    0.000000   0.000000   0.000000
  -3.50   -0.336434   +0.030896    0.000000    0.000000   0.000000   0.000000
  -3.00   -0.288420   +0.029984    0.000000    0.000000   0.000000   0.000000
  -2.50   -0.240383   +0.029317    0.000000    0.000000   0.000000   0.000000
  -2.00   -0.192328   +0.028772    0.000000    0.000000   0.000000   0.000000
  -1.50   -0.144259   +0.028348    0.000000    0.000000   0.000000   0.000000
  -1.00   -0.096179   +0.028044    0.000000    0.000000   0.000000   0.000000
  -0.50   -0.048091   +0.027863    0.000000    0.000000   0.000000   0.000000
  +0.00   +0.000000   +0.027802    0.000000    0.000000   0.000000   0.000000
  +0.50   +0.048091   +0.027863    0.000000    0.000000   0.000000   0.000000
  +1.00   +0.096179   +0.028044    0.000000    0.000000   0.000000   0.000000
  +1.50   +0.144259   +0.028348    0.000000    0.000000   0.000000   0.000000
  +2.00   +0.192328   +0.028772    0.000000    0.000000   0.000000   0.000000
  +2.50   +0.240383   +0.029317    0.000000    0.000000   0.000000   0.000000
  +3.00   +0.288420   +0.029984    0.000000    0.000000   0.000000   0.000000
  +3.50   +0.336434   +0.030771    0.000000    0.000000   0.000000   0.000000
  +4.00   +0.384423   +0.031680    0.000000    0.000000   0.000000   0.000000
  +4.50   +0.432382   +0.032709    0.000000    0.000000   0.000000   0.000000
  +5.00   +0.480309   +0.033859    0.000000    0.000000   0.000000   0.000000
  +5.50   +0.528199   +0.035129    0.000000    0.000000   0.000000   0.000000
  +6.00   +0.576048   +0.036520    0.000000    0.000000   0.000000   0.000000
  +6.50   +0.623854   +0.038031    0.000000    0.000000   0.000000   0.000000
  +7.00   +0.671613   +0.039663    0.000000    0.000000   0.000000   0.000000
  +7.50   +0.719320   +0.041414    0.000000    0.000000   0.000000   0.000000
  +8.00   +0.766972   +0.043284    0.000000    0.000000   0.000000   0.000000
  +8.50   +0.814567   +0.045275    0.000000    0.000000   0.000000   0.000000
  +9.00   +0.862099   +0.047384    0.000000    0.000000   0.000000   0.000000
  +9.50   +0.909565   +0.049613    0.000000    0.000000   0.000000   0.000000
 +10.00   +0.956962   +0.051960    0.000000    0.000000   0.000000   0.000000
 +10.50   +1.004286   +0.054425    0.000000    0.000000   0.000000   0.000000
 +11.00   +1.051534   +0.057009    0.000000    0.000000   0.000000   0.000000
 +11.50   +1.098702   +0.059711    0.000000    0.000000   0.000000   0.000000
 +12.00   +1.145786   +0.062530    0.000000    0.000000   0.000000   0.000000
 +12.50   +1.192782   +0.065467    0.000000    0.000000   0.000000   0.000000
 +13.00   +1.239688   +0.068520    0.000000    0.000000   0.000000   0.000000
 +13.50   +1.286500   +0.071690    0.000000    0.000000   0.000000   0.000000
 +14.00   +1.333213   +0.074977    0.000000    0.000000   0.000000   0.000000
 +14.50   +1.379825   +0.078629    0.000000    0.000000   0.000000   0.000000
 +15.00   +1.426332   +0.082896    0.000000    0.000000   0.000000   0.000000
 +15.50   +1.447250   +0.087035    0.000000    0.000000   0.000000   0.000000
 +16.00   +1.454079   +0.091345    0.000000    0.000000   0.000000   0.000000
 +16.50   +1.463992   +0.096322    0.000000    0.000000   0.000000   0.000000
 +17.00   +1.476690   +0.101958    0.000000    0.000000   0.000000   0.000000
 +17.50   +1.491893   +0.002392    0.000000    0.000000   0.000000   0.000000
 +18.00   +1.509343   +0.115183    0.000000    0.000000   0.000000   0.000000
 +18.50   +1.528802   +0.122762    0.000000    0.000000   0.000000   0.000000
 +19.00   +1.550053   +0.130979    0.000000    0.000000   0.000000   0.000000
 +19.50   +1.572896   +0.139829    0.000000    0.000000   0.000000   0.000000
 +20.00   +1.597149   +0.149311    0.000000    0.000000   0.000000   0.000000
